0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
33.669935219092665,29.987337062315834,27.92954088394087,26.556565538011228,25.60579250560778,24.773820763926206,24.0229967847406,23.41276416262587,22.93311105075265,22.372082599838343,21.873185026072612,21.47156673549115,20.921972101879703,20.455447406004474,19.599514137458762,18.835756658211412,18.051049450500546,17.314382557363345,16.611951401367527,15.99298438030577
38.17923987923701,33.9441971461229,31.4937314717171,29.61437588024517,28.20464792356486,26.963477172940934,25.914465624311646,24.915551964754656,24.00830269336376,23.331182916759925,22.649540931775654,21.888611539759594,21.30228895936974,20.557243226721603,19.71358189825022,19.013741881883472,17.962949032315084,17.194279201291284,16.52270460250824,15.940089599002953
37.65185130324738,34.125196981570554,32.157029782995814,30.767019598461026,29.63374527703838,28.7955761229572,28.030270971607006,27.301239472285047,26.71265899582185,26.05751260404242,25.597628749526034,24.898827571733918,24.135618405367183,22.99697510948065,21.864797579690254,20.473700558697864,19.33621616577439,18.337852187611432,17.323533478064075,16.476207544051857
39.089381738224986,35.30380870282314,33.066946741150694,31.584234524098083,30.576646132046204,29.636245557390332,28.843935413422535,28.170011944813403,27.672353582646203,27.068462606891394,26.480232509133984,25.80432234095037,25.13443079105553,23.985782749551554,22.630079196538517,21.152585074892,19.712274087858283,18.612771584424838,17.709171590566438,16.74369433291137
36.45322384704122,32.03439268223471,29.547668888684484,27.935079133085846,26.60497134310049,25.503934089245398,24.643792732692965,23.91036309932403,23.187225703764206,22.48521760843168,22.0203370311126,21.32510784937356,20.764169014239684,20.15671343400358,19.51951496998173,18.721018458463533,17.95174809152788,17.236940084873655,16.549393783953704,15.958486245266144
40.163451703900236,36.70651347695188,34.464676470005855,32.92491201314331,31.607277897460172,30.46032545128763,29.158435350018944,28.056392555821606,27.064800144932462,26.370521974826563,25.398418903707718,24.779654147284354,23.88052285843802,22.707791171621817,21.89089137089428,20.49833689812818,19.455736709616282,18.39262494924609,17.339017898196317,16.62919642862095
37.30074957690837,33.28273309971156,31.12585400263276,29.706112468782642,28.54525847879879,27.679623202926628,26.84824425991166,26.117077697753587,25.455887700259552,24.860150034773444,24.260293118752102,23.65639809259225,23.001386112770263,22.031815449352603,21.15552476544662,20.01491279076764,19.09544907124254,18.024791420353377,17.210697443784447,16.435378807585266
35.699474479449506,31.223035139534208,28.807307884564707,27.238750158179776,26.121190665880526,25.19477057564793,24.436311568921838,23.806369164919023,23.27658616300788,22.725757223344942,22.22430390226299,21.80902022630617,21.232587352217315,20.64880110187414,19.86194132722034,19.050074247017914,18.341645562433577,17.510745643765603,16.856980087343484,16.111729000737046
37.47765216703509,33.43372624237948,31.21315995741456,29.83409402146105,28.8103268971969,27.906719077079998,27.02516463416795,26.324998174513343,25.458235996490156,24.790935545737476,24.01122594220212,23.3602356851431,22.697861031719555,21.66340480689673,20.84780606180811,19.86951253435754,18.854451345410496,18.13089568721534,17.22292198653813,16.515652706269027
37.929943531097436,34.09055614443853,31.99792927733604,30.618343979721008,29.592896783847458,28.743278523826362,28.096942906598503,27.471173632527076,27.0438358308625,26.563314329869947,26.029605472340812,25.44207455518017,24.754361458969562,23.545824035424012,22.35485317035048,20.835259359811282,19.53294850936649,18.355331763983425,17.510932157427185,16.648564329890554
37.45421180594516,33.59849541228251,31.32927770410287,29.677365935173103,28.316548924544726,27.199049308585785,26.1545080603128,25.3348672771917,24.48534936913502,23.6628597040872,22.99431206185027,22.464733611716618,21.755766889101643,20.97591252968968,20.095066132761424,19.27956967865931,18.37601338588408,17.567910250687127,16.840894386727452,16.171790157081034
36.74075633265348,32.885402175256104,30.83847168231368,29.338066425703474,28.316565494088902,27.47619762879029,26.751039586736454,26.13741768116593,25.616109232865796,25.101291890744935,24.657525922438708,24.044243390824406,23.501692860988015,22.361693039781628,21.466275096310852,20.14420223161499,19.08463419685318,18.080796196986654,17.244194861218123,16.544272332540636
37.792819596345424,33.963362116203314,31.82366916400153,30.415758734131913,29.46491130108381,28.632228354879476,27.962971304858595,27.320717958320294,26.822843831294307,26.324607650120427,25.9352514348214,25.406948100654393,24.658306519052896,23.63105117872668,22.225441400972304,20.893480805032777,19.45524735600687,18.443926529241267,17.68063794517586,16.70678386574907
38.4706989134908,34.85687288924853,32.86725554035311,31.56572636461391,30.453785026154815,29.524839674249588,28.764635830828706,28.011685863278082,27.386569141549018,26.77871203344562,26.148199735905727,25.51481740556553,24.642031162287484,23.47789855286152,22.053339611324635,20.587178820547734,19.171322036374708,18.26483855210292,17.30297861233723,16.660269497245118
36.27925040858369,32.02347232671513,29.731556290368975,28.207300060247142,27.1053889239068,26.24245959785831,25.46324948142091,24.78367940820244,24.132468346887936,23.629060625199095,23.08574728112916,22.607848550674355,22.023701692546148,21.297523006427305,20.422156108892295,19.579754085068043,18.65947652865063,17.834384297616438,16.894727343762025,16.208112892451926
36.94050222094384,32.91188061552929,30.736070431597614,29.154492709237253,27.961823418781012,26.95637179891981,26.092980985783612,25.251675667462155,24.624580206018575,23.98102262503712,23.41174441981756,22.763809796562885,22.13924939194808,21.443709724527885,20.655920781284976,19.685027340565856,18.636502292393267,17.769279746378658,17.017512060273376,16.316257694026703
39.31128217444184,36.32718990306977,34.474530078982696,33.06408509487711,31.740035824726185,30.39127869812599,29.150830563794546,27.925106348427708,26.886589246929503,26.088082075281292,25.162862972828343,24.303918139745125,23.387213804926237,22.334729770887893,21.105771684926037,20.02202485943144,18.839780007565043,18.038021042479862,17.185480649544218,16.392951109849122
40.045538660490735,36.7192960509779,34.84167720381714,33.58570725342747,32.55905126833972,31.649715672303426,30.71691196121027,29.964565075354056,29.202024993077398,28.44879683811088,27.45953474185778,26.67710893815792,25.554506285700946,24.125812092125805,22.803614468984396,21.077642138083906,19.583510148595053,18.516062895287867,17.511314362906504,16.793172714703203
35.566648006305364,32.02025155360795,29.95896331792704,28.55856895925994,27.51145462796871,26.668331934813757,25.993499377925403,25.407336802183416,24.848339688466655,24.27567814669057,23.85796613862896,23.331998158649302,22.664402338177677,21.902343526841406,20.808563071665347,19.771813797799094,18.749470329478974,17.841148258020407,17.10880476118787,16.32867737347747
37.38527483186604,33.347467809190235,31.187376947555435,29.787819911722725,28.591949336469863,27.662004750852173,26.835574247771497,26.069900228495626,25.403226235508942,24.67953557384184,24.051701960928746,23.438230442429347,22.803255635678703,21.949721928966326,20.951113945291,19.896128230777382,18.70327891516154,17.96403941783187,17.068329783977006,16.38302292793474
36.09175858351643,31.642768885062775,29.167275552575646,27.428252959648848,26.096230729511177,25.05257116302048,24.03990575867487,23.23412246863372,22.597400523009252,21.855748323416165,21.23544198354493,20.6451948257201,20.11315307820596,19.475599599995764,18.82518748356713,18.190792444759218,17.445384765157954,16.848090068792775,16.311047003136334,15.672208997225459
35.948717484088675,31.78030306439831,29.544046216683736,28.07485117673369,26.800994154027123,25.920360233987722,25.106695532473495,24.314481448056497,23.72671029745112,23.024952427647204,22.545907331140498,21.85092656340908,21.271579128010693,20.579277557194672,19.829727577619902,18.989306760320332,18.17693652820453,17.382924369468178,16.675973229618,16.1962060586239
38.00599709081418,33.843494201142526,31.56736831914957,29.881747410633743,28.59746704380302,27.5962749253423,26.75080127002845,25.926989039665564,25.25430419998511,24.679789037740516,24.11642375774818,23.543243007511343,22.99520883079563,22.100434563551147,21.228799810529164,20.06833909190298,19.007944199592323,18.19646143387982,17.251326720093093,16.44001477161076
37.29657332468604,33.31491608050325,31.105989283971937,29.47436630437994,28.19644536975148,27.12974565090231,26.01636689317113,25.203612406740355,24.32518054144897,23.615558635578697,22.851334280029747,22.15914826586477,21.50218655435708,20.709663199352036,19.898937938149896,19.25595903324011,18.362761435337845,17.568115889098333,16.813181702947254,16.087333279115818
38.41232736606696,34.133943799909076,31.88492679255649,30.35965923088922,29.219441014342372,28.329844077160857,27.579470370422076,26.95735020519043,26.301747823264044,25.693450692304495,25.08555155360831,24.521826812600665,23.755557115227248,22.860518547296174,21.779263611217438,20.588169591703497,19.337591287201363,18.347146685947155,17.432598929752462,16.82203169300408
