0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
33.33209814798983,29.652173408679204,27.474170980300727,25.942045151871508,24.84856124618611,23.959834106059432,23.170258970102076,22.418137873839644,21.865894172786163,21.420954982351965,21.01277945122117,20.629476877232214,20.20912171795489,19.90626351808466,19.644545769764786,19.281119889111935,18.963218315666403,18.6767055913354,18.42096861054843,18.144985441764614
36.04226781798624,32.32775847722353,30.05250382608503,28.45020925658684,27.310379013766095,26.25033751693465,25.390479166239924,24.6629754648824,23.976180218986567,23.39088722364615,22.895321872679165,22.38350343319774,21.93373502641623,21.450810214000544,21.026451593538766,20.605187158537124,20.21125316663372,19.820787234513467,19.437947589217867,19.02053116764019
35.308242528146025,32.22339981221622,30.228351123406014,28.784818185785,27.624288412355842,26.559672844927462,25.82692302691949,25.230798006119613,24.648105379476103,24.09944569614549,23.63177017425071,23.195800774724354,22.80729975369853,22.325995489908962,21.912368539813585,21.52848633186766,21.28991992260932,20.84993179204608,20.49964170934072,20.17374359184584
35.69914400607596,32.6595555957274,30.796438909726632,29.351933531661444,28.373680836113763,27.528143123261035,26.907494333043402,26.463053931356,25.91208838164519,25.514761094063026,25.11697492609505,24.64432739543062,24.165736413330528,23.75580409500484,23.245013899175326,22.900040607151784,22.535381687610116,22.12336200840079,21.64665030519324,21.38139243399676
34.95992030160708,31.041630295288854,28.864494260260013,27.32487735101442,26.153261091030586,25.22243349689316,24.301024910985394,23.79910383970291,23.127474555805367,22.620567897243742,22.21117081030155,21.831554949466284,21.374559024358902,21.017255845480705,20.660897222546332,20.29091728109892,19.928822590072297,19.517272393570614,19.19794288980526,18.82194832658042
36.968964505278066,34.45621117875463,32.76295073779636,31.481686075857304,30.526950006822517,29.574550680961835,28.836776963240084,28.007199402050965,27.35499966996768,26.631630695950463,26.050231979875416,25.392096328407728,24.65079098040682,23.931867181091476,23.38295555483752,22.78757474256576,22.212242140960168,21.73035000850293,21.094279943476884,20.661205938489807
34.64129026108001,31.053074828169656,29.106887102691438,27.786672118411147,26.600427062548828,25.619515818067665,24.84373649246608,24.164544227372296,23.581751918772525,23.03658743304333,22.58463075984974,22.195679063884025,21.740441234972607,21.372552072956825,20.97539282706989,20.64191411524661,20.22184915204102,19.91674410105476,19.600730254880123,19.241759826240305
33.75604269560254,29.991836521685485,27.816682356474494,26.346233040740643,25.23881057221285,24.273515386415507,23.47684556632876,22.78150882520167,22.267044178379315,21.720597212683774,21.23686329404171,20.867892336573732,20.40147096430925,20.0723514071241,19.726471021012454,19.36159219978945,19.06113358130547,18.715826353664056,18.445569720716627,18.161660790901518
34.92026907991977,31.515415319763488,29.514542932893697,28.1759012832985,26.97494321140615,26.058977806885046,25.27597638332907,24.49409757323485,23.924445503839692,23.370885461769547,22.740622595235408,22.181380969433423,21.7113086504897,21.185893042299387,20.754920912030016,20.163886215167388,19.73288091787007,19.3420897888036,18.92687497320419,18.64604910634812
35.463151233296685,32.244564478616454,30.37107664255425,29.015636385359137,27.941625812213434,27.12600720316341,26.493711499104474,25.909715083995074,25.514386022545743,25.130233614994765,24.677001637502627,24.308936777642653,23.914219662341743,23.54556053339911,23.252909858957747,22.959107141153936,22.50559589308866,22.229555117458013,21.8966699214196,21.590243793092483
34.21994298783122,30.52793087815644,28.377756278703245,26.87430167626559,25.674991407591374,24.695494086019888,23.735329629126916,22.900956658628115,22.181393082135187,21.565024611948598,20.944933232611717,20.4896515204166,19.97564233646499,19.538068904879665,19.134188579014804,18.75635334873621,18.43171965377614,18.080899399178115,17.806335073978,17.41687950657482
34.73623133470282,30.934216766772074,29.0799708432904,27.718934982007013,26.62232204389185,25.632236988727556,24.878680816579557,24.33212323568585,23.890445450063645,23.429971249216525,23.03037672109362,22.698449249396187,22.369254221426207,22.060638669482074,21.78880125488305,21.464415638700366,21.172987263453837,20.9645238737533,20.644796644742122,20.348822303535933
35.28384547852283,31.90096099839398,30.243855747891054,28.805114064656202,27.732127115383673,26.800843889078074,26.237135684651033,25.77140476695799,25.375320260568486,25.03874782973419,24.622662316167222,24.382392326606677,24.09870190140405,23.66269157531773,23.39062598080939,23.025196689658838,22.770327788217436,22.443249501248882,22.16375441860205,21.823939675206102
35.73538582224488,32.58200450373286,30.592943078347943,29.289444575935356,28.128104623824054,27.18693072373581,26.481003089546977,25.809691035101018,25.255483310779113,24.849265858555167,24.305182436695105,23.774036799185282,23.412861937191014,23.039669667073404,22.607621625833552,22.079137941122966,21.76461367036495,21.386730508788997,20.997902393686125,20.735302388673208
34.40712762922634,30.76415307525345,28.591347856826065,27.16773335574523,26.016080235561574,24.987010847823115,24.19480789613203,23.454560071673278,22.862117291515744,22.355599384975264,21.891464448376425,21.482356502048834,21.082086422672862,20.68408298741092,20.361314909973977,20.033154674483704,19.67475998497957,19.379585574726285,19.088923918483776,18.71569883139246
34.25884738058376,30.256469361435148,28.05100758379409,26.588111638603415,25.460486364308657,24.477534763174745,23.64772693506486,22.95643559167857,22.30706189585607,21.710481643967366,21.156146714909188,20.7709603580646,20.290215951825687,19.78424478692912,19.59273237862821,19.30292854820355,18.92964905148116,18.617407146741048,18.300683470232645,18.124820605257966
36.45649784550952,33.698374648935655,31.888343180248384,30.4564599487951,29.107902426410625,28.031030084493715,27.160061179009688,26.416497921655285,25.67152231525317,24.84626462260261,24.21026610649825,23.51830889388422,22.95308151551179,22.24567154926315,21.761863813376724,21.270324894041707,20.75980723010047,20.270463979741706,19.823973426362546,19.467507131854628
36.82206093956713,34.15000402121674,32.286620635951934,30.915786096987183,29.608462673304356,28.695022163339242,27.851255847140873,27.20886259848836,26.693556455170963,26.152504568609857,25.559739385247045,25.014552489222073,24.547373345968893,24.02097715020964,23.54155598742566,23.03767412938533,22.56408691613629,22.196666800661568,21.733296639540193,21.358644758957055
33.86211111546028,30.543410530699667,28.63177471247041,27.190082114834496,26.164894102763697,25.244738018800135,24.533436661282156,23.845594407870593,23.30556166418909,22.745351070601462,22.322586827097155,21.836603173158878,21.457537209932344,21.061726195972664,20.588695162816517,20.311538840734883,19.955390511282786,19.61530948523093,19.350684096678876,18.971978104258746
34.37988128735897,31.247204009781267,29.30353132467026,27.898471175483003,26.686185914304488,25.702015089409862,24.893207363038684,24.089813975787614,23.514857006419724,22.85808669460037,22.35739813895097,21.895500930261782,21.4256124479982,20.943839792832392,20.571277960245602,20.216475030073823,19.82587768769234,19.521124879099887,19.13349652021602,18.82104794697109
33.500151141762714,29.760057800213573,27.36363613320676,25.729847521480064,24.553055433692887,23.498973606303046,22.6579917103828,21.909368931368647,21.20579686760542,20.50831926490861,19.97065693172096,19.42621552584687,18.92793046259783,18.549997390998435,18.142044687529946,17.81988747810826,17.49068497813214,17.218035933240287,16.874578661512135,16.632688122590373
34.03865024912702,30.065104083204133,27.856532158440736,26.395918192103483,25.36328138804016,24.42098480267631,23.606083073851817,22.833034562989898,22.14138710682844,21.585662274361997,21.025578226470785,20.57109678293402,20.153402404468544,19.73831542725815,19.339274972734774,19.054140453770778,18.62717883883373,18.416939930171864,18.131485285111907,17.868648761415606
34.78761007279581,31.310558569500586,29.252915771499737,27.772299972075384,26.645948866365522,25.536062952555575,24.77618087921691,24.078643915470636,23.57902357437828,23.100900735973703,22.782608766962085,22.31928277982967,21.93636376680672,21.606914174833392,21.227338915953744,20.862706818651134,20.597809090159856,20.273598600501433,19.88524381667021,19.642256878172333
34.650832055476634,30.971033152109054,28.96068405271503,27.565645263565113,26.37866471294486,25.271790908627644,24.336116476919443,23.55379978547209,22.841408943513084,22.24600902741427,21.658700726545153,21.13364420345317,20.66194941137589,20.239270227068392,19.74324787310121,19.402584545821902,19.01803211166601,18.553816302102916,18.28252656465367,17.89583291592634
35.498561143792955,32.20219918055249,30.08661255242474,28.5826219292776,27.457758484652768,26.427921781962304,25.503309546426326,24.764273499465858,24.117399570882583,23.656604524469692,23.099685510772986,22.600089167798977,22.216521408331037,21.830487034943356,21.40878523590635,21.038973015442718,20.66419557247383,20.37841991984437,20.013707879397092,19.60858930522447
34.7672569850631,31.149161351793264,29.202254042824784,27.917906372420905,26.89335589116546,25.89955954492619,25.18740509055851,24.595991455236934,24.047530729984516,23.58683889251493,23.179215277123426,22.792970261997944,22.435276545785104,22.036381775682013,21.68571437452373,21.31066403742123,20.874481883070736,20.525956711750002,20.224749173908954,19.923916135031938
