0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
33.95186278726333,29.959051527001858,27.854232531775864,26.44161862643335,25.38096826365873,24.563574330494177,23.87306244113016,23.22891628148893,22.737059385183432,22.23349637120849,21.83078149514973,21.464438987234594,21.036831096178865,20.666137584619428,20.0219918771137,19.409230845615912,18.801670343506515,18.128413510883703,17.498203038768466,16.845220691312257
37.998224901028564,33.66860714742606,31.241840536980824,29.485800143530284,28.224701956634398,27.129710482968804,26.165163591655386,25.349003259886555,24.597737658467203,23.9538008224285,23.368443939427443,22.742379643538765,22.125376739218122,21.371818987754846,20.491201541647097,19.647068448366714,18.886880552212922,18.018656026114854,17.36458270116566,16.712423879841282
37.70852726221486,33.885438889812306,31.81365151623463,30.35666396632893,29.252156937635043,28.310916144822144,27.65594770557079,26.944425993158262,26.365332941356336,25.806033078542665,25.249360233364243,24.724943575088503,24.055104778826703,23.17714481388436,22.278794823351056,21.085440902934728,20.064800008586655,19.00060237679862,18.222706686666413,17.422522206336225
38.61243683756278,34.810869915913216,32.77282964893497,31.26496858627072,30.12884050205203,29.26232300943459,28.389950908706663,27.79963017794808,27.321026207212444,26.7305912474719,26.31064925097281,25.73119661471705,25.01746792936819,24.05938869163961,23.020820060742587,21.638075573345823,20.547621459260597,19.328073855171386,18.402823528436635,17.458037778652546
36.36118064801702,31.85792842433549,29.426812926532815,27.843096325807757,26.58221234072088,25.57990614318782,24.776799838372114,24.03181641558551,23.398867762659457,22.809278131300857,22.324737104209184,21.850948672003305,21.31709673613225,20.79299444727177,20.1842009179326,19.531498738882814,18.85530872020085,18.094962702533305,17.400492146586732,16.85953504253825
40.15243189812263,36.52591894267567,34.42099337426405,32.899952391655816,31.61399027599326,30.46445895862515,29.400585305755786,28.45990870731942,27.76674664304819,26.895318683742314,26.203501230331582,25.39232063346376,24.52304057576567,23.67379890572041,22.42322933755798,21.48285655282654,20.345322229547484,19.35182433315323,18.510124596334364,17.642523738280396
36.990985121343066,32.940869864567745,30.69828473346902,29.213012614288836,28.122315340886107,27.152681763970932,26.43740831728046,25.705726596096866,25.154204603546614,24.57474619761761,24.04694008825359,23.4394364458481,22.954080408119633,22.347653129508643,21.540369762593052,20.83884429858832,19.826502340429634,18.93479554655252,18.157439317602112,17.44279441874453
35.42126170760725,31.04531051639694,28.622018229608955,27.089841649008726,25.87105000956999,24.998582986920024,24.231302426100424,23.58980105312046,22.997983353805278,22.527415741487474,22.10338924790083,21.679081545524586,21.318471365383456,20.782388934116945,20.263269312976494,19.687896056863565,19.009133515284773,18.367615049966467,17.684376020518357,17.02149429020855
37.293490798128545,33.14037575686442,31.039506493472018,29.467629282626376,28.414512323236224,27.473836378382703,26.64789146735722,26.019725374671303,25.309299397246253,24.637607272888623,23.990883062812728,23.353965061321773,22.804122229235656,22.174057835074905,21.47434830715278,20.739984319217246,19.936290143141242,19.089235991439896,18.336198863315442,17.54969003763968
37.822894609792634,33.78848544713848,31.71484578313727,30.347735281938974,29.23617511962422,28.416765125886755,27.7066861693643,27.086799227412605,26.59291733873377,26.082840256880232,25.615826828829974,25.260648158597473,24.56108215197282,23.70172782121818,22.727387394633123,21.393215558747624,20.14847002521767,19.148185913041694,18.16770977214775,17.30924721331039
37.05032994480847,32.935437240325804,30.666504527722115,29.051774261045527,27.701876183934765,26.67369165382786,25.760687953461506,24.98367495652243,24.17163626601631,23.54148974639285,22.872309539420144,22.372474158900157,21.724674027628957,21.148851609596417,20.507294827756077,19.777742280808674,19.127153822706614,18.35427198502616,17.739900692069895,17.08662379888234
36.51023947053417,32.60215203527678,30.516332583816283,28.989494014639973,27.83904840327912,27.033437594991607,26.208828393632114,25.680124437107466,25.123318461449454,24.635073854546516,24.202981010729914,23.750971810226623,23.180174215360942,22.53212321204087,21.558464385314856,20.71262538902728,19.61664920183771,18.74201584829804,17.909727113215737,17.138721124568445
37.60562810425182,33.76353038567743,31.629825619922606,30.239276200612707,29.11040850467009,28.268132509760523,27.607607098447573,26.928840416121766,26.447374983601364,25.911521169140578,25.572222835237962,25.027308302384114,24.43567246391313,23.55256534570012,22.37494029223237,21.26663917234559,20.00242098811888,18.99804842712794,18.045750914689968,17.23977077063477
38.23664226250707,34.461149444390585,32.4613162945562,30.98139891621953,29.90096843236108,29.056133244534834,28.191947530339306,27.64152048737958,26.999078158623707,26.493101329096437,25.887774665377105,25.38734142167852,24.55451420501217,23.611941884379462,22.54327830308632,21.220933717420127,20.055197697819857,19.164066524295283,18.130911247421196,17.286478621744042
36.13792480675806,31.76553047245822,29.50313078741776,27.94094741991829,26.82331232509685,25.99374878555407,25.170935010905254,24.593940967616966,24.006230280389932,23.414614838848443,22.959807440577915,22.497028071807673,22.023130482850934,21.534732961541486,20.8691509803546,20.110571326740715,19.306814383112652,18.647063993202877,17.867019767058917,17.27491356092886
